transaction_id,customer_id,date,region,segment,product,contract_term_months,mrr_usd,csat_score,support_tickets_90d,is_churned
TXN-50906,CUST-10776,2025-03-01,Europe,Small Business,Customer 360,24,828.86,1,3,0
TXN-50907,CUST-10148,2025-01-04,Europe,Mid-Market,Cloud Analytics Suite,12,1564.25,4,3,1
TXN-50908,CUST-10222,2024-04-07,North America,Enterprise,Cybersecurity Core,36,3921.02,8,3,1
TXN-50909,CUST-10262,2025-11-05,Asia Pacific,Enterprise,Cybersecurity Core,12,5368.21,8,6,0
TXN-50910,CUST-11106,2025-03-09,Europe,Mid-Market,Cybersecurity Core,24,1407.83,8,2,0
TXN-50911,CUST-10644,2024-09-06,Europe,Mid-Market,Cybersecurity Core,12,1533.14,6,1,1
TXN-50912,CUST-11158,2025-06-05,North America,Mid-Market,ERP Connect,12,1880.51,8,4,0
TXN-50913,CUST-10997,2024-01-08,North America,Enterprise,ERP Connect,12,2677.0,10,2,0
TXN-50914,CUST-10382,2024-10-06,North America,Small Business,ERP Connect,24,752.37,9,2,0
TXN-50915,CUST-10688,2025-08-01,North America,Small Business,Customer 360,12,570.47,8,1,0
TXN-50916,CUST-11028,2025-01-25,Asia Pacific,Enterprise,ERP Connect,36,5160.8,4,4,1
TXN-50917,CUST-11061,2024-12-25,North America,Enterprise,Cybersecurity Core,12,5336.41,5,3,0
TXN-50918,CUST-10114,2025-09-09,North America,Enterprise,Cloud Analytics Suite,12,5945.0,6,1,0
TXN-50919,CUST-10515,2024-07-12,Asia Pacific,Mid-Market,Cloud Analytics Suite,12,2310.06,4,7,0
TXN-50920,CUST-10728,2024-05-20,Latin America,Mid-Market,Cybersecurity Core,12,1668.38,2,3,1
TXN-50921,CUST-10958,2025-09-22,North America,Mid-Market,Cloud Analytics Suite,24,2391.32,7,6,0
TXN-50922,CUST-10098,2025-11-16,Asia Pacific,Mid-Market,Cloud Analytics Suite,36,1197.28,8,2,0
TXN-50923,CUST-10413,2024-06-14,North America,Mid-Market,ERP Connect,36,1725.28,8,3,0
TXN-50924,CUST-10125,2025-04-19,Europe,Enterprise,ERP Connect,12,5303.51,8,2,0
TXN-50925,CUST-10639,2024-02-07,Asia Pacific,Mid-Market,Cloud Analytics Suite,24,1768.75,10,3,1
TXN-50926,CUST-11042,2025-07-11,North America,Mid-Market,Cloud Analytics Suite,24,1869.7,3,0,1
TXN-50927,CUST-10096,2024-04-20,North America,Mid-Market,Cybersecurity Core,24,1599.24,4,3,0
TXN-50928,CUST-11150,2024-09-26,North America,Mid-Market,Cybersecurity Core,24,1317.22,8,1,0
TXN-50929,CUST-10883,2025-01-01,Asia Pacific,Mid-Market,Customer 360,12,1480.53,7,1,0
TXN-50930,CUST-10539,2025-01-03,Asia Pacific,Mid-Market,Cloud Analytics Suite,24,1862.22,8,3,0
TXN-50931,CUST-11142,2024-12-04,Europe,Mid-Market,Customer 360,12,1967.77,4,2,1
TXN-50932,CUST-11149,2025-01-23,Latin America,Enterprise,ERP Connect,12,4908.08,7,5,0
TXN-50933,CUST-11017,2025-05-02,Asia Pacific,Mid-Market,ERP Connect,12,2068.12,8,4,1
TXN-50934,CUST-10971,2025-02-04,Europe,Small Business,Cloud Analytics Suite,24,630.7,8,0,0
TXN-50935,CUST-10846,2024-11-05,Europe,Mid-Market,Cybersecurity Core,12,1385.74,3,2,1
TXN-50936,CUST-11146,2024-03-22,Latin America,Small Business,Cybersecurity Core,12,393.6,5,3,0
TXN-50937,CUST-10960,2024-08-23,North America,Mid-Market,Customer 360,12,2187.88,8,2,0
TXN-50938,CUST-10738,2025-12-11,Asia Pacific,Mid-Market,Cybersecurity Core,24,1577.93,3,2,0
TXN-50939,CUST-11002,2024-11-21,North America,Mid-Market,Cloud Analytics Suite,24,1403.58,5,5,0
TXN-50940,CUST-10702,2025-07-21,Asia Pacific,Mid-Market,Cloud Analytics Suite,12,1917.46,8,3,0
TXN-50941,CUST-10686,2024-08-13,North America,Mid-Market,Cloud Analytics Suite,24,2128.14,2,1,0
TXN-50942,CUST-10595,2024-04-15,Asia Pacific,Mid-Market,Cybersecurity Core,36,1545.13,3,5,1
TXN-50943,CUST-10025,2025-05-17,Europe,Mid-Market,Cloud Analytics Suite,24,1504.25,5,5,0
TXN-50944,CUST-10654,2024-12-20,North America,Mid-Market,ERP Connect,24,1181.19,1,2,0
TXN-50945,CUST-10242,2025-10-18,North America,Enterprise,Customer 360,24,5442.26,7,2,1
TXN-50946,CUST-11080,2025-06-20,North America,Mid-Market,Customer 360,24,1185.75,6,4,0
TXN-50947,CUST-11050,2025-06-09,North America,Enterprise,Customer 360,24,4897.74,7,8,1
TXN-50948,CUST-11173,2024-08-07,Latin America,Mid-Market,Cybersecurity Core,12,2036.48,4,1,1
TXN-50949,CUST-10404,2025-02-13,Asia Pacific,Mid-Market,Cybersecurity Core,12,1129.8,3,1,0
TXN-50950,CUST-11183,2025-02-19,North America,Enterprise,Cloud Analytics Suite,12,3617.15,7,0,0
TXN-50951,CUST-10450,2024-05-02,Europe,Mid-Market,Customer 360,24,1522.51,9,2,0
TXN-50952,CUST-10127,2024-01-04,Europe,Mid-Market,Customer 360,12,1503.34,8,4,1
TXN-50953,CUST-11055,2025-12-19,Europe,Small Business,ERP Connect,12,721.75,7,5,0
TXN-50954,CUST-10786,2025-06-15,Europe,Mid-Market,Customer 360,12,2014.44,7,1,0
TXN-50955,CUST-11165,2024-09-05,Europe,Mid-Market,Cloud Analytics Suite,12,1581.14,3,2,1
TXN-50956,CUST-10515,2025-09-19,North America,Enterprise,ERP Connect,36,4911.79,7,2,0
TXN-50957,CUST-10961,2025-08-14,Asia Pacific,Small Business,Cloud Analytics Suite,24,652.05,7,3,1
TXN-50958,CUST-10966,2024-05-21,North America,Mid-Market,ERP Connect,24,1963.08,7,5,0
TXN-50959,CUST-10123,2024-02-18,North America,Small Business,Customer 360,36,659.3,5,3,1
TXN-50960,CUST-10757,2024-02-02,Asia Pacific,Mid-Market,ERP Connect,12,2042.33,3,3,0
TXN-50961,CUST-11072,2024-10-24,North America,Mid-Market,ERP Connect,12,1909.83,9,5,0
TXN-50962,CUST-10214,2025-07-05,Europe,Small Business,ERP Connect,12,409.4,7,1,1
TXN-50963,CUST-10563,2025-10-23,Europe,Mid-Market,Cybersecurity Core,24,2059.93,4,4,0
TXN-50964,CUST-10620,2024-04-15,North America,Mid-Market,Customer 360,12,2025.35,6,2,0
TXN-50965,CUST-10178,2025-06-15,Europe,Mid-Market,Cloud Analytics Suite,12,1884.26,6,4,1
TXN-50966,CUST-10426,2024-11-14,North America,Mid-Market,Cybersecurity Core,12,1809.04,6,3,0
TXN-50967,CUST-10026,2025-09-15,Asia Pacific,Mid-Market,Cybersecurity Core,36,2006.94,6,4,0
TXN-50968,CUST-10027,2025-01-03,Latin America,Enterprise,ERP Connect,12,4717.4,8,4,1
TXN-50969,CUST-10206,2024-11-19,North America,Mid-Market,ERP Connect,12,1763.74,1,10,0
TXN-50970,CUST-10618,2025-08-17,North America,Mid-Market,ERP Connect,24,1963.58,4,2,1
TXN-50971,CUST-10088,2024-06-25,Asia Pacific,Small Business,Customer 360,12,627.6,7,2,1
TXN-50972,CUST-10459,2025-12-17,North America,Small Business,ERP Connect,12,663.19,7,2,1
TXN-50973,CUST-10250,2025-05-18,North America,Enterprise,Cloud Analytics Suite,36,5298.75,5,1,1
TXN-50974,CUST-10403,2024-02-19,North America,Enterprise,Cybersecurity Core,24,5756.54,3,1,1
TXN-50975,CUST-11043,2025-03-10,North America,Mid-Market,Cybersecurity Core,12,2103.59,9,1,0
TXN-50976,CUST-10013,2024-11-25,Europe,Enterprise,ERP Connect,36,6913.89,7,3,0
TXN-50977,CUST-10745,2025-10-18,Latin America,Small Business,Customer 360,24,520.74,7,5,0
TXN-50978,CUST-10106,2024-03-16,Europe,Mid-Market,ERP Connect,12,1588.79,5,2,1
TXN-50979,CUST-10145,2025-10-14,Europe,Small Business,ERP Connect,24,509.86,10,3,0
TXN-50980,CUST-11049,2024-06-16,Latin America,Mid-Market,ERP Connect,24,1835.65,4,0,0
TXN-50981,CUST-10190,2025-02-02,North America,Small Business,Cloud Analytics Suite,12,537.31,7,6,0
TXN-50982,CUST-10361,2024-12-22,Europe,Mid-Market,ERP Connect,12,1777.59,7,1,0
TXN-50983,CUST-10901,2024-03-13,Europe,Enterprise,Cybersecurity Core,36,3344.14,8,3,0
TXN-50984,CUST-10579,2024-08-01,Europe,Small Business,Cloud Analytics Suite,24,706.54,5,3,0
TXN-50985,CUST-10137,2025-02-15,Europe,Mid-Market,Customer 360,24,2303.45,7,4,1
TXN-50986,CUST-11169,2024-08-07,North America,Small Business,Cloud Analytics Suite,24,650.69,6,3,0
TXN-50987,CUST-11164,2025-03-04,North America,Mid-Market,Cybersecurity Core,24,1374.43,6,2,0
TXN-50988,CUST-10171,2025-10-26,North America,Mid-Market,Cybersecurity Core,12,2605.63,4,4,0
TXN-50989,CUST-11129,2025-06-22,Europe,Mid-Market,ERP Connect,24,1006.37,7,4,0
TXN-50990,CUST-11177,2024-04-06,Latin America,Mid-Market,Cybersecurity Core,12,1573.8,7,5,1
TXN-50991,CUST-10768,2025-10-06,Europe,Enterprise,ERP Connect,24,4319.79,8,3,1
TXN-50992,CUST-10241,2024-04-24,Europe,Mid-Market,ERP Connect,36,2081.61,4,2,1
TXN-50993,CUST-10553,2025-02-12,North America,Mid-Market,Cybersecurity Core,24,2175.34,3,3,1
TXN-50994,CUST-10734,2025-08-08,Latin America,Mid-Market,Cybersecurity Core,12,2179.76,7,2,0
TXN-50995,CUST-10746,2024-08-02,North America,Enterprise,Customer 360,24,5349.64,1,2,1
TXN-50996,CUST-10184,2025-12-13,North America,Enterprise,ERP Connect,12,4340.38,5,3,0
TXN-50997,CUST-10796,2025-03-23,North America,Mid-Market,Cloud Analytics Suite,24,1869.65,4,5,0
TXN-50998,CUST-10205,2025-02-11,North America,Enterprise,Cloud Analytics Suite,12,4057.86,7,4,0
TXN-50999,CUST-10317,2024-07-25,Europe,Mid-Market,Customer 360,24,2120.06,3,1,0
TXN-51000,CUST-10044,2025-08-22,Asia Pacific,Mid-Market,Cybersecurity Core,12,1238.34,7,1,1
TXN-51001,CUST-10300,2024-08-12,North America,Mid-Market,Cloud Analytics Suite,12,2562.24,8,5,1
TXN-51002,CUST-10194,2025-05-07,Europe,Mid-Market,Cloud Analytics Suite,12,2137.83,4,2,0
TXN-51003,CUST-10095,2025-07-26,North America,Mid-Market,Cloud Analytics Suite,12,1801.43,5,2,0
TXN-51004,CUST-10513,2024-11-13,North America,Mid-Market,Customer 360,12,1619.18,8,4,0
TXN-51005,CUST-10443,2025-12-04,North America,Mid-Market,Cloud Analytics Suite,24,1972.53,5,6,0
TXN-51006,CUST-10832,2024-11-05,North America,Mid-Market,ERP Connect,24,1697.29,9,4,0
TXN-51007,CUST-10985,2025-08-25,Europe,Mid-Market,Cloud Analytics Suite,12,2079.33,8,5,1
TXN-51008,CUST-10974,2025-08-24,North America,Mid-Market,Cybersecurity Core,12,1734.54,5,3,1
TXN-51009,CUST-10870,2024-02-07,North America,Mid-Market,Cybersecurity Core,24,922.51,7,0,1
TXN-51010,CUST-10671,2025-11-13,Europe,Mid-Market,Customer 360,36,1625.24,8,4,0
TXN-51011,CUST-10414,2025-03-16,North America,Mid-Market,Customer 360,24,1400.59,4,4,0
TXN-51012,CUST-10683,2025-08-21,North America,Mid-Market,ERP Connect,12,2203.86,3,3,0
TXN-51013,CUST-10910,2025-03-27,Asia Pacific,Enterprise,ERP Connect,24,4323.07,1,5,1
TXN-51014,CUST-10097,2025-09-10,Latin America,Small Business,Customer 360,12,422.74,3,6,0
TXN-51015,CUST-10884,2025-02-19,Europe,Mid-Market,Cybersecurity Core,12,1616.3,5,1,1
TXN-51016,CUST-10256,2024-05-13,Europe,Small Business,Customer 360,24,734.22,3,3,0
TXN-51017,CUST-11179,2025-10-16,Europe,Enterprise,Cloud Analytics Suite,24,4648.3,5,4,0
TXN-51018,CUST-10502,2024-09-16,Latin America,Mid-Market,ERP Connect,24,1489.16,10,6,0
TXN-51019,CUST-10022,2024-06-01,Latin America,Small Business,Customer 360,36,623.93,8,3,1
TXN-51020,CUST-10999,2024-12-12,North America,Small Business,ERP Connect,12,557.42,7,3,1
TXN-51021,CUST-10288,2025-08-08,North America,Mid-Market,Customer 360,12,1430.9,3,4,0
TXN-51022,CUST-10751,2024-04-02,Asia Pacific,Mid-Market,Cloud Analytics Suite,12,1946.91,7,6,0
TXN-51023,CUST-11083,2025-04-24,Europe,Small Business,Customer 360,12,491.6,7,3,0
TXN-51024,CUST-10028,2025-05-14,Asia Pacific,Mid-Market,ERP Connect,12,1533.18,7,4,0
TXN-51025,CUST-10390,2025-02-19,Latin America,Small Business,Cybersecurity Core,36,696.93,7,3,0
TXN-51026,CUST-10294,2024-05-15,Europe,Small Business,ERP Connect,12,735.49,6,4,0
TXN-51027,CUST-10654,2025-09-01,Latin America,Small Business,Cloud Analytics Suite,12,594.99,7,6,0
TXN-51028,CUST-10058,2024-03-03,North America,Mid-Market,ERP Connect,36,1381.91,6,3,1
TXN-51029,CUST-10592,2024-07-10,Asia Pacific,Enterprise,Customer 360,12,4180.61,6,3,0
TXN-51030,CUST-10165,2025-01-19,Latin America,Mid-Market,Customer 360,12,2086.62,7,2,0
TXN-51031,CUST-11190,2024-12-07,Asia Pacific,Small Business,Cloud Analytics Suite,12,384.56,10,2,0
TXN-51032,CUST-10524,2025-07-01,Europe,Small Business,ERP Connect,24,770.29,8,2,0
TXN-51033,CUST-10496,2025-02-02,Asia Pacific,Enterprise,Cloud Analytics Suite,24,2745.37,2,5,1
TXN-51034,CUST-10801,2025-03-09,Asia Pacific,Enterprise,Cybersecurity Core,12,2999.42,8,3,0
TXN-51035,CUST-10399,2024-12-21,North America,Small Business,Customer 360,12,774.32,7,1,1
TXN-51036,CUST-10575,2025-11-25,North America,Mid-Market,ERP Connect,12,1787.25,5,3,0
TXN-51037,CUST-10415,2024-10-08,Europe,Small Business,Customer 360,36,536.75,10,1,0
TXN-51038,CUST-10623,2025-04-27,Europe,Enterprise,ERP Connect,24,4149.59,7,1,1
TXN-51039,CUST-10786,2025-11-13,North America,Mid-Market,Customer 360,24,1325.94,4,2,0
TXN-51040,CUST-10085,2024-10-22,Europe,Mid-Market,Cybersecurity Core,36,1558.6,6,5,1
TXN-51041,CUST-10111,2025-02-15,Europe,Enterprise,Cybersecurity Core,12,4363.74,6,5,1
TXN-51042,CUST-10427,2024-01-27,North America,Mid-Market,Customer 360,24,956.71,9,0,0
TXN-51043,CUST-10949,2024-02-10,North America,Enterprise,Cloud Analytics Suite,12,4769.7,7,4,1
TXN-51044,CUST-10485,2024-11-05,North America,Enterprise,Cloud Analytics Suite,12,3456.05,7,4,0
TXN-51045,CUST-10273,2025-01-09,Latin America,Enterprise,Customer 360,12,5042.04,4,3,0
TXN-51046,CUST-10786,2024-05-18,Europe,Mid-Market,Cybersecurity Core,24,2238.3,10,3,0
TXN-51047,CUST-10219,2024-10-19,Asia Pacific,Mid-Market,ERP Connect,36,1585.03,8,2,1
TXN-51048,CUST-10215,2025-05-03,North America,Small Business,ERP Connect,36,523.92,3,1,1
TXN-51049,CUST-10009,2024-10-01,North America,Small Business,Cybersecurity Core,12,556.8,7,5,0
TXN-51050,CUST-10764,2025-10-23,Asia Pacific,Mid-Market,Cloud Analytics Suite,24,2008.67,6,3,0
TXN-51051,CUST-10541,2024-11-14,North America,Enterprise,ERP Connect,12,4587.96,2,2,0
TXN-51052,CUST-11129,2024-05-15,North America,Mid-Market,Cybersecurity Core,12,1564.08,4,1,1
TXN-51053,CUST-10135,2024-02-24,North America,Mid-Market,Cloud Analytics Suite,24,1870.19,4,8,0
TXN-51054,CUST-10448,2025-10-12,North America,Mid-Market,Customer 360,36,1590.67,5,4,0
TXN-51055,CUST-10741,2024-12-13,Asia Pacific,Mid-Market,Cloud Analytics Suite,12,2176.62,1,3,1
TXN-51056,CUST-10897,2024-12-21,Europe,Small Business,Customer 360,12,752.96,1,2,1
TXN-51057,CUST-10279,2024-05-15,Europe,Mid-Market,ERP Connect,24,1481.43,2,2,1
TXN-51058,CUST-11123,2024-06-16,Europe,Small Business,Cybersecurity Core,12,596.13,8,2,0
TXN-51059,CUST-10605,2024-05-15,North America,Mid-Market,Customer 360,36,1258.28,7,3,0
TXN-51060,CUST-10473,2025-05-02,Europe,Small Business,ERP Connect,36,457.7,8,4,1
TXN-51061,CUST-10754,2025-04-23,North America,Mid-Market,ERP Connect,36,1683.09,1,1,1
TXN-51062,CUST-10549,2025-01-27,Asia Pacific,Small Business,ERP Connect,12,754.58,1,7,0
TXN-51063,CUST-10089,2025-06-23,Europe,Small Business,ERP Connect,12,609.73,7,3,1
TXN-51064,CUST-10510,2024-11-06,Asia Pacific,Mid-Market,Customer 360,12,2383.77,1,1,0
TXN-51065,CUST-10002,2024-11-05,North America,Enterprise,Cloud Analytics Suite,24,3807.31,6,8,0
TXN-51066,CUST-10961,2024-07-10,North America,Small Business,Cybersecurity Core,36,609.1,3,5,1
TXN-51067,CUST-10280,2024-08-23,Europe,Small Business,Cybersecurity Core,12,387.71,8,4,1
TXN-51068,CUST-10239,2024-12-07,Europe,Small Business,Customer 360,12,640.19,5,1,0
TXN-51069,CUST-10000,2025-02-02,North America,Enterprise,ERP Connect,24,4199.69,7,3,1
TXN-51070,CUST-10599,2024-10-01,Europe,Mid-Market,Cloud Analytics Suite,24,2086.62,1,1,0
TXN-51071,CUST-11090,2024-12-09,Europe,Small Business,ERP Connect,12,509.19,3,5,0
TXN-51072,CUST-10559,2024-02-21,Europe,Small Business,ERP Connect,24,741.27,10,3,1
TXN-51073,CUST-10632,2024-08-01,Asia Pacific,Small Business,Cybersecurity Core,24,820.1,10,3,1
TXN-51074,CUST-10739,2024-05-18,North America,Enterprise,Cybersecurity Core,12,4926.85,8,2,0
TXN-51075,CUST-10203,2024-12-21,Asia Pacific,Small Business,ERP Connect,24,700.09,7,3,0
TXN-51076,CUST-10671,2025-07-05,Asia Pacific,Small Business,Customer 360,12,537.09,2,3,0
TXN-51077,CUST-10343,2024-12-07,Europe,Small Business,Cloud Analytics Suite,24,722.24,5,1,0
TXN-51078,CUST-10108,2025-09-07,Europe,Small Business,Cloud Analytics Suite,36,685.67,5,3,0
TXN-51079,CUST-10027,2025-07-09,Europe,Mid-Market,ERP Connect,24,1346.21,7,4,0
TXN-51080,CUST-10526,2024-03-11,Europe,Enterprise,Cloud Analytics Suite,12,3282.61,6,3,1
TXN-51081,CUST-10241,2025-01-21,North America,Small Business,ERP Connect,12,591.19,3,5,0
TXN-51082,CUST-10064,2025-02-09,Europe,Small Business,ERP Connect,24,806.65,7,0,0
TXN-51083,CUST-10326,2025-03-02,Asia Pacific,Small Business,Customer 360,12,419.66,5,5,0
TXN-51084,CUST-10300,2024-11-09,Latin America,Small Business,ERP Connect,12,619.14,5,0,0
TXN-51085,CUST-11120,2024-09-26,North America,Enterprise,Cloud Analytics Suite,36,5404.04,7,1,0
TXN-51086,CUST-10483,2024-09-17,North America,Mid-Market,ERP Connect,12,2150.01,9,1,0
TXN-51087,CUST-11034,2025-04-03,North America,Enterprise,Customer 360,12,3493.87,3,7,1
TXN-51088,CUST-11115,2024-07-14,Asia Pacific,Mid-Market,Customer 360,12,1935.27,8,4,0
TXN-51089,CUST-10645,2024-12-10,North America,Mid-Market,Customer 360,24,1456.1,7,2,0
TXN-51090,CUST-11161,2024-07-09,Europe,Mid-Market,Customer 360,12,1451.27,8,3,0
TXN-51091,CUST-10600,2024-11-18,Europe,Enterprise,Customer 360,36,2439.98,7,2,1
TXN-51092,CUST-10273,2025-02-27,Europe,Enterprise,ERP Connect,24,4414.21,8,5,0
TXN-51093,CUST-10916,2025-07-06,Europe,Enterprise,Customer 360,12,3993.34,4,1,0
TXN-51094,CUST-10669,2024-08-16,Europe,Small Business,Customer 360,12,750.06,4,1,0
TXN-51095,CUST-10701,2024-09-06,North America,Mid-Market,Cloud Analytics Suite,12,1780.96,8,3,0
TXN-51096,CUST-10859,2025-05-16,Europe,Mid-Market,Cloud Analytics Suite,24,1588.92,6,7,0
TXN-51097,CUST-11006,2025-10-10,North America,Mid-Market,Customer 360,12,1506.39,8,6,0
TXN-51098,CUST-10928,2025-04-01,Europe,Mid-Market,ERP Connect,12,1700.33,7,2,0
TXN-51099,CUST-10294,2024-08-02,Europe,Enterprise,Cybersecurity Core,24,4821.87,3,2,0
TXN-51100,CUST-10690,2025-05-01,North America,Mid-Market,Customer 360,24,1581.84,3,4,0
TXN-51101,CUST-10192,2024-10-02,North America,Mid-Market,ERP Connect,12,1460.6,2,1,0
TXN-51102,CUST-10301,2025-03-18,Europe,Enterprise,ERP Connect,12,5529.74,2,4,0
TXN-51103,CUST-11183,2024-09-13,Latin America,Mid-Market,Cloud Analytics Suite,24,1231.82,1,2,1
TXN-51104,CUST-10783,2024-10-25,Asia Pacific,Mid-Market,Customer 360,36,1219.71,6,2,1
TXN-51105,CUST-10918,2024-05-14,North America,Mid-Market,Cybersecurity Core,12,2401.74,6,4,1
TXN-51106,CUST-10712,2025-06-13,Europe,Mid-Market,Cybersecurity Core,36,1974.43,7,5,1
TXN-51107,CUST-11161,2024-10-23,Europe,Mid-Market,Cloud Analytics Suite,12,2161.86,5,4,1
TXN-51108,CUST-10030,2025-11-19,Latin America,Small Business,Cloud Analytics Suite,24,421.67,1,2,0
TXN-51109,CUST-10854,2025-04-26,North America,Mid-Market,ERP Connect,36,1932.19,5,5,0
TXN-51110,CUST-10311,2025-03-24,Europe,Small Business,Cloud Analytics Suite,24,733.66,8,4,1
TXN-51111,CUST-10272,2025-03-22,Europe,Enterprise,Cloud Analytics Suite,24,1980.03,8,6,1
TXN-51112,CUST-10516,2025-02-17,Europe,Mid-Market,Cloud Analytics Suite,36,1621.02,5,1,1
TXN-51113,CUST-10582,2025-12-24,North America,Small Business,ERP Connect,12,443.49,6,4,0
TXN-51114,CUST-10096,2025-08-12,Asia Pacific,Enterprise,Customer 360,12,4491.35,2,2,1
TXN-51115,CUST-10351,2024-11-23,North America,Enterprise,Cybersecurity Core,12,5135.08,7,2,0
TXN-51116,CUST-10167,2025-04-25,North America,Mid-Market,Cloud Analytics Suite,24,1907.93,7,2,0
TXN-51117,CUST-10245,2025-12-16,Latin America,Small Business,Customer 360,12,401.32,7,0,1
TXN-51118,CUST-11098,2025-01-16,North America,Mid-Market,Cybersecurity Core,12,1876.05,9,3,1
TXN-51119,CUST-10238,2024-05-06,Asia Pacific,Small Business,Cloud Analytics Suite,12,671.16,6,3,0
TXN-51120,CUST-10535,2024-03-05,North America,Enterprise,Cybersecurity Core,24,4563.26,8,2,0
TXN-51121,CUST-11184,2025-07-22,Europe,Mid-Market,Cloud Analytics Suite,36,918.78,8,5,1
TXN-51122,CUST-11044,2024-06-03,Europe,Mid-Market,Customer 360,24,2312.8,8,5,0
TXN-51123,CUST-10203,2025-03-27,Asia Pacific,Mid-Market,ERP Connect,12,1717.36,7,1,1
TXN-51124,CUST-10213,2025-06-20,Europe,Enterprise,Cloud Analytics Suite,24,5249.67,7,3,0
TXN-51125,CUST-10704,2024-01-09,North America,Mid-Market,Customer 360,12,1991.32,9,5,1
TXN-51126,CUST-10490,2024-04-19,Latin America,Mid-Market,ERP Connect,12,2288.73,7,2,0
TXN-51127,CUST-10251,2024-08-05,North America,Small Business,Customer 360,12,706.38,1,3,1
TXN-51128,CUST-10273,2025-09-05,Asia Pacific,Small Business,Cloud Analytics Suite,24,560.22,9,1,0
TXN-51129,CUST-10552,2024-08-18,Europe,Mid-Market,Customer 360,12,1828.93,9,2,0
TXN-51130,CUST-10055,2024-09-03,North America,Enterprise,Cybersecurity Core,12,4281.6,5,2,0
TXN-51131,CUST-10025,2025-02-22,Asia Pacific,Enterprise,Cloud Analytics Suite,12,6822.26,6,3,0
TXN-51132,CUST-10571,2024-07-07,Europe,Small Business,Cybersecurity Core,12,766.78,1,3,0
TXN-51133,CUST-11184,2025-02-12,North America,Mid-Market,Customer 360,36,2502.62,9,4,0
TXN-51134,CUST-10238,2024-05-22,Asia Pacific,Mid-Market,ERP Connect,24,1741.25,2,5,1
TXN-51135,CUST-10364,2024-04-04,Europe,Mid-Market,Cloud Analytics Suite,12,1595.44,3,4,1
TXN-51136,CUST-10550,2025-09-17,North America,Small Business,ERP Connect,12,708.02,7,2,0
TXN-51137,CUST-11089,2024-09-25,North America,Enterprise,Cybersecurity Core,12,3807.76,7,2,1
TXN-51138,CUST-11181,2024-03-03,Europe,Mid-Market,ERP Connect,24,1928.4,6,2,0
TXN-51139,CUST-11023,2024-12-09,North America,Small Business,Cybersecurity Core,24,868.44,6,2,0
TXN-51140,CUST-10846,2025-03-10,Latin America,Mid-Market,Customer 360,12,1653.79,8,4,1
TXN-51141,CUST-10332,2025-01-11,Europe,Mid-Market,Cloud Analytics Suite,36,1459.09,6,4,0
TXN-51142,CUST-10179,2025-04-05,North America,Mid-Market,ERP Connect,12,1942.35,7,3,0
TXN-51143,CUST-10393,2024-06-15,Latin America,Mid-Market,Cloud Analytics Suite,12,1833.73,7,1,1
TXN-51144,CUST-10138,2025-01-21,Asia Pacific,Mid-Market,Cybersecurity Core,24,1651.71,3,3,0
TXN-51145,CUST-10829,2024-11-25,Europe,Small Business,Customer 360,12,480.67,8,5,0
TXN-51146,CUST-10399,2024-10-17,Europe,Small Business,Cloud Analytics Suite,24,621.02,9,3,1
TXN-51147,CUST-10131,2024-06-07,Asia Pacific,Enterprise,Cloud Analytics Suite,12,3854.98,6,3,0
TXN-51148,CUST-10101,2024-12-23,North America,Small Business,ERP Connect,12,463.53,9,3,0
TXN-51149,CUST-11191,2024-10-06,North America,Enterprise,Customer 360,12,4959.58,7,3,0
TXN-51150,CUST-10501,2024-02-15,Europe,Small Business,Customer 360,36,422.68,7,5,0
TXN-51151,CUST-10325,2025-03-05,North America,Small Business,Customer 360,12,619.83,7,2,0
